"organization_name","title_es","title_en","summary_es","summary_en","description_es","description_en","slug","primary_category","additional_categories","keywords_es","keywords_en","languages","service_methods","cost_type","eligibility_es","eligibility_en","required_documents_es","required_documents_en","application_steps_es","application_steps_en","hours_es","hours_en","accessibility_notes_es","accessibility_notes_en","service_area_es","service_area_en","phone","sms_phone","whatsapp_phone","email","website_url","address_line_1","address_line_2","city","state","postal_code","county","latitude","longitude","source_url","is_featured","is_emergency","last_verified_at","verification_notes"
"Gonzales Christian Assistance Ministry","Gonzales Christian Assistance Ministry","Gonzales Christian Assistance Ministry","Recurso de vivienda y asistencia económica disponible para la comunidad.","A housing and financial assistance resource available to the community.","Ofrece servicios relacionados con vivienda y asistencia económica. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Services:
- Financial Assistance for Rent & Utilities
- Financial Assistance for Necessary Medications
- Gas Assistance for Doctors Appointments & Food Pickup
- Food Donations
- Clothing Donations & Assistance with Household Items","gonzales-christian-assistance-ministry-housing-and-financial-assistance-gonzales","vivienda","","vivienda, renta, servicios públicos","housing, rent, utilities","","in_person, phone","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Gonzales","Gonzales County","(830) 672-5566","","","","","708 Saint Louis Street","","Gonzales","TX","78629","Gonzales","","","","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Stella's House (Refuge)","Stella's House (Refuge)","Stella's House (Refuge)","Recurso de apoyo comunitario disponible para la comunidad.","A community support resource available to the community.","Ofrece servicios relacionados con apoyo comunitario. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","women overcoming addiction and traumas like those associated with prostitution, sex trafficking","stella-s-house-refuge-community-support-gonzales","otros-recursos","","recursos comunitarios, apoyo","community resources, support","","phone","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Gonzales","Gonzales County","(830) 672-6180","","","","","","","","","","Gonzales","","","","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Community Council of South Central Texas - Utility Assistance","Community Council of South Central Texas - Utility Assistance","Community Council of South Central Texas - Utility Assistance","Recurso de vivienda y asistencia económica disponible para la comunidad.","A housing and financial assistance resource available to the community.","Ofrece servicios relacionados con vivienda y asistencia económica. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","NOTE: Due to a decrease in funding, CCSCT assigns priority to households with the least amount of income and the greatest energy costs. Priority is also given to vulnerable individuals 60yrs+, persons with disabilities and families with children five years of age or under.","community-council-of-south-central-texas-utility-assistance-housing-and-financial-assistan","vivienda","","vivienda, renta, servicios públicos","housing, rent, utilities","","in_person, phone, online","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Guadalupe","Guadalupe County","(830) 379-3022","","","","https://www.ccsct.org/utility-assistance-apply-for-services/","813 N State Hwy 123 Bypass,","","Seguin","TX","78155","Guadalupe","","","https://www.ccsct.org/utility-assistance-apply-for-services/","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"The Randolph Area Christian Assistance Program","The Randolph Area Christian Assistance Program","The Randolph Area Christian Assistance Program","Recurso de vivienda y asistencia económica disponible para la comunidad.","A housing and financial assistance resource available to the community.","Ofrece servicios relacionados con vivienda y asistencia económica. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Guadalupe County- serves zip codes 78108 and 78124
*Also helps with food and utilities","the-randolph-area-christian-assistance-program-housing-and-financial-assistance-schertz","vivienda","","vivienda, renta, servicios públicos","housing, rent, utilities","","in_person, phone, online","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Guadalupe","Guadalupe County","(210) 658-1613","","","racap@att.net","https://racap.org/","307 Pfeil Street","","Schertz","TX","78154","Guadalupe","","","https://racap.org/","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Community Council of South Central Texas - Veterans Financial Assistance","Community Council of South Central Texas - Veterans Financial Assistance","Community Council of South Central Texas - Veterans Financial Assistance","Recurso de apoyo comunitario disponible para la comunidad.","A community support resource available to the community.","Ofrece servicios relacionados con apoyo comunitario. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Provides services related to community support. Contact the organization to confirm eligibility and availability.","community-council-of-south-central-texas-veterans-financial-assistance-community-support-g","otros-recursos","","recursos comunitarios, apoyo","community resources, support","","","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Guadalupe","Guadalupe County","","","","","","","","","","","Guadalupe","","","","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Community Council of South Central Texas - Head Start Program","Community Council of South Central Texas - Head Start Program","Community Council of South Central Texas - Head Start Program","Recurso de apoyo comunitario disponible para la comunidad.","A community support resource available to the community.","Ofrece servicios relacionados con apoyo comunitario. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Who is eligible? Children from birth to age five who are from families with incomes below the poverty guidelines, Children from homeless families, and families receiving public assistance such as SNAP, TANF or SSI, Foster children regardless of their foster family’s income","community-council-of-south-central-texas-head-start-program-community-support-seguin","otros-recursos","","recursos comunitarios, apoyo","community resources, support","","in_person, phone, online","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Guadalupe","Guadalupe County","(830) 379-3022","","","","https://www.ccsct.org/head-start-apply-services/","813 N State Hwy 123 Bypass,","","Seguin","TX","78155","Guadalupe","","","https://www.ccsct.org/head-start-apply-services/","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Thriving Hearts Crisis Center
(previously: Guadalupe Valley Family Violence Shelter)","Thriving Hearts Crisis Center
(previously: Guadalupe Valley Family Violence Shelter)","Thriving Hearts Crisis Center
(previously: Guadalupe Valley Family Violence Shelter)","Recurso de apoyo comunitario disponible para la comunidad.","A community support resource available to the community.","Ofrece servicios relacionados con apoyo comunitario. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Emergency shelter for women, children, and men. Legal advocay, case management, counseling, limited transportation and support groups offered","thriving-hearts-crisis-center-previously-guadalupe-valley-family-violence-shelter-communit","otros-recursos","","recursos comunitarios, apoyo","community resources, support","","phone, online","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Guadalupe","Guadalupe County","(830) 372-2780","","","help@safeseguin.org","https://www.safeseguin.org/","","","","","","Guadalupe","","","https://www.safeseguin.org/","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Community Resource Center","Community Resource Center","Community Resource Center","Recurso de apoyo comunitario disponible para la comunidad.","A community support resource available to the community.","Ofrece servicios relacionados con apoyo comunitario. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Provides delivery of social and public health services to qualified clients provided by nonprofit
organizations and government agencies. By locating dozens of these agencies in one location,
clients can quickly learn about, apply for, and receive services that are provided by these
agencies. Experienced staff can also refer these clients to off-site agencies.
Employment, education, Food pantry, transportation, health care, seniors, children.","community-resource-center-community-support-burnet","otros-recursos","","recursos comunitarios, apoyo","community resources, support","","in_person, phone, online","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Burnet","Burnet County","(830) 693-0700","","","","https://crctx.org/","1016 Broadway Marble Falls, TX 78654","","","TX","78654","Burnet","","","https://crctx.org/","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Childcare subsidy hotline for military families","Childcare subsidy hotline for military families","Childcare subsidy hotline for military families","Recurso de apoyo comunitario disponible para la comunidad.","A community support resource available to the community.","Ofrece servicios relacionados con apoyo comunitario. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Childcare Aware of America is a federally funded agency that will provide assistance with childcare for military families through the Military Fee Assistance Program. Respite care for eligible families available.","childcare-subsidy-hotline-for-military-families-community-support-burnet","otros-recursos","","recursos comunitarios, apoyo","community resources, support","","phone, online","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Burnet","Burnet County","(800) 424-2246","","","","http://www.childcareaware.org/","","","","","","Burnet","","","http://www.childcareaware.org/","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Christian Women's Job Corp of Highland Lakes (CWJCHL)","Christian Women's Job Corp of Highland Lakes (CWJCHL)","Christian Women's Job Corp of Highland Lakes (CWJCHL)","Recurso de educación y empleo disponible para la comunidad.","A education and employment resource available to the community.","Ofrece servicios relacionados con educación y empleo. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Free 12-week sessions twice a year—one beginning in February and another in September.
Class schedule: Tuesday, Wednesday, and Thursday from 9am-2:30pm
Classes are designed to equip you with practical skills, spiritual guidance, and a supportive community that walks with you every step of the way. Workforce preparation including, job search skills, customer service training, computer skills (Word and Excel).  Life skills including boundaries, money matters and time management.
Must be 18 years or older and be drug- and alcohol-free.
Submit application to  cwjchl78611@gmail.com or by mail: CWJC Highland Lakes, P.O. Box 1433, Burnet, TX 78611","christian-women-s-job-corp-of-highland-lakes-cwjchl-education-and-employment-burnet","educacion","","educación, empleo","education, employment","","in_person, phone, online","free","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Burnet","Burnet County","(512) 756-1484","","","cwjchl78611@gmail.com","https://www.cwjchl.org/","218 E. Jackson, Burnet, TX 78611","","Burnet","TX","78611","Burnet","","","https://www.cwjchl.org/","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Highland Lakes Family Crisis Center","Highland Lakes Family Crisis Center","Highland Lakes Family Crisis Center","Recurso de apoyo comunitario disponible para la comunidad.","A community support resource available to the community.","Ofrece servicios relacionados con apoyo comunitario. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","emergency shelter, individual therapy and support groups for survivors, medical and legal accompaniment, legal advocacy","highland-lakes-family-crisis-center-community-support-burnet","otros-recursos","","recursos comunitarios, apoyo","community resources, support","","phone, online","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Burnet","Burnet County","(830) 693-5600","","","Services@hlfcc.org","https://www.hlfcc.org/","","","","","","Burnet","","","https://www.hlfcc.org/","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Care Patrol of Central and South Austin","Care Patrol of Central and South Austin","Care Patrol of Central and South Austin","Recurso de salud y apoyo personal disponible para la comunidad.","A health and personal support resource available to the community.","Ofrece servicios relacionados con salud y apoyo personal. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Senior care help for those discharged from a hospital/care setting, or if extra senior care is needed due to a recent change in health condition. Assisted living, memory care, independent living, nursing home, in-home care, respite care","care-patrol-of-central-and-south-austin-health-and-personal-support-travis","salud","","salud, atención, apoyo","health, care, support","","phone, online","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","(512) 574-0910","","","","https://carepatrol.com/central-south-austin/","","","","","","Travis","","","https://carepatrol.com/central-south-austin/","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"St. Vincent De Paul Church","St. Vincent De Paul Church","St. Vincent De Paul Church","Recurso de vivienda y asistencia económica disponible para la comunidad.","A housing and financial assistance resource available to the community.","Ofrece servicios relacionados con vivienda y asistencia económica. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Only takes calls Tuesdays and Thursdays 9:30am-10:30am","st-vincent-de-paul-church-housing-and-financial-assistance-travis","vivienda","","vivienda, renta, servicios públicos","housing, rent, utilities","","phone","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","(512) 926-1171","","","","","","","","","","Travis","","","","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"St. Austin Catholic Parish, Newman Hall","St. Austin Catholic Parish, Newman Hall","St. Austin Catholic Parish, Newman Hall","Recurso de vivienda y asistencia económica disponible para la comunidad.","A housing and financial assistance resource available to the community.","Ofrece servicios relacionados con vivienda y asistencia económica. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Lottery for financial assistance with utility bills, rent/partial, may receive assistance once every 6 months
Thursdays at 9am; services only 15-20 people","st-austin-catholic-parish-newman-hall-housing-and-financial-assistance-travis","vivienda","","vivienda, renta, servicios públicos","housing, rent, utilities","","in_person, phone, online","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","(512) 477-9471","","","","https://staustin.org/outreach","2026 Guadalupe St. Austin, TX 78705","","","TX","78705","Travis","","","https://staustin.org/outreach","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"All Saints Episcopal Church","All Saints Episcopal Church","All Saints Episcopal Church","Recurso de vivienda y asistencia económica disponible para la comunidad.","A housing and financial assistance resource available to the community.","Ofrece servicios relacionados con vivienda y asistencia económica. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","40 people are helped eahc week on a 1st come, 1st serve basis. Eligible once every 6 months. Up to $40 in assistance for utility bills, rent.
Tuesdays at 8:15am to sign up (best to be in line by 6:30am)","all-saints-episcopal-church-housing-and-financial-assistance-travis","vivienda","","vivienda, renta, servicios públicos","housing, rent, utilities","","in_person, phone","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","(512) 476-3589","","","","","209 W 27th St. Austin, TX 78705","","","TX","78705","Travis","","","","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Baptist Community Center","Baptist Community Center","Baptist Community Center","Recurso de vivienda y asistencia económica disponible para la comunidad.","A housing and financial assistance resource available to the community.","Ofrece servicios relacionados con vivienda y asistencia económica. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Limited financial assistance for: utilities (water, electric, gas), rent, local mortgages. Bring ID, social security card, and current bill to verify address
Call for appointment Mon-Fri 8:30am-noon & 1pm-5pm","baptist-community-center-housing-and-financial-assistance-travis","vivienda","","vivienda, renta, servicios públicos","housing, rent, utilities","","in_person","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","","","","","","2000 E 2nd St. Austin, TX 78702","","","TX","78702","Travis","","","","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Travis County Family Support Services
(Palm Square Office)","Travis County Family Support Services
(Palm Square Office)","Travis County Family Support Services
(Palm Square Office)","Recurso de vivienda y asistencia económica disponible para la comunidad.","A housing and financial assistance resource available to the community.","Ofrece servicios relacionados con vivienda y asistencia económica. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Emergency financial assistance for: utilities, rent and/or mortgage, prescription assistance. ID and social security card needed. Bring bill that is past due or rent notice that is late.
Mon-Fri 8am-5pm","travis-county-family-support-services-palm-square-office-housing-and-financial-assistance-","vivienda","","vivienda, renta, servicios públicos","housing, rent, utilities","","in_person, phone","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","(512) 854-4120","","","","","100 N IH 35, Ste 2000 Austin, TX 78701","","","TX","78701","Travis","","","","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Austin Neighborhood Center","Austin Neighborhood Center","Austin Neighborhood Center","Recurso de vivienda y asistencia económica disponible para la comunidad.","A housing and financial assistance resource available to the community.","Ofrece servicios relacionados con vivienda y asistencia económica. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Rent and Utility help + food, job search, bus passes","austin-neighborhood-center-housing-and-financial-assistance-travis","vivienda","","vivienda, renta, servicios públicos","housing, rent, utilities","","phone, online","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","512-972-6699","","","","https://www.austintexas.gov/services/get-help-neighborhood-centers","","","","","","Travis","","","https://www.austintexas.gov/services/get-help-neighborhood-centers","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"UpLift at University Presbyterian Church","UpLift at University Presbyterian Church","UpLift at University Presbyterian Church","Recurso de vivienda y asistencia económica disponible para la comunidad.","A housing and financial assistance resource available to the community.","Ofrece servicios relacionados con vivienda y asistencia económica. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Assistance for utilities or rent. Tuesdayas at 9:30am. No appointments made; names will stop being taken at 10:30am. Bring ID and printed copy of bill. Can receive assistance once every 6 months.","uplift-at-university-presbyterian-church-housing-and-financial-assistance-travis","vivienda","","vivienda, renta, servicios públicos","housing, rent, utilities","","in_person, phone","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","(512) 476-5321","","","","","2203 San Antonio St. Austin, TX 78705","","","TX","78705","Travis","","","","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Greater Mt. Zion Church
(Community Assistance and Referral Center)","Greater Mt. Zion Church
(Community Assistance and Referral Center)","Greater Mt. Zion Church
(Community Assistance and Referral Center)","Recurso de vivienda y asistencia económica disponible para la comunidad.","A housing and financial assistance resource available to the community.","Ofrece servicios relacionados con vivienda y asistencia económica. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Utility and rent assistance to the community with financial emergencies.
Tuesdays and Thursdays 10:30am-1:30pm
Call or email for more information.","greater-mt-zion-church-community-assistance-and-referral-center-housing-and-financial-assi","vivienda","","vivienda, renta, servicios públicos","housing, rent, utilities","","in_person, phone, online","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","(512) 478-7578","","","poverty@gmzaustin.org","https://gmzaustin.org/causes/poverty/","4301 Tannehill Ln. Austin, TX 78721","","","TX","78721","Travis","","","https://gmzaustin.org/causes/poverty/","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Catholic Charities of Central Texas","Catholic Charities of Central Texas","Catholic Charities of Central Texas","Recurso de vivienda y asistencia económica disponible para la comunidad.","A housing and financial assistance resource available to the community.","Ofrece servicios relacionados con vivienda y asistencia económica. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Financial Assistance for:
Utility Bills, Emergency Rent and/or Mortgage Assistance
Must gather all documentation required to determine eligibility before enrolling as an applicant in the program
Open 8:30am-12pm, 1pm-5pm
Complete application online","catholic-charities-of-central-texas-housing-and-financial-assistance-travis","vivienda","","vivienda, renta, servicios públicos","housing, rent, utilities","","in_person, phone, online","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","(512) 651-6100","","","","https://ccctx.org/financial-stability/","1625 Rutherford Ln. Austin, TX 78754","","","TX","78754","Travis","","","https://ccctx.org/financial-stability/","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"St. Matthews Episcopal Church","St. Matthews Episcopal Church","St. Matthews Episcopal Church","Recurso de vivienda y asistencia económica disponible para la comunidad.","A housing and financial assistance resource available to the community.","Ofrece servicios relacionados con vivienda y asistencia económica. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Help with rent and utilities. Applications by phone only","st-matthews-episcopal-church-housing-and-financial-assistance-travis","vivienda","","vivienda, renta, servicios públicos","housing, rent, utilities","","in_person, phone","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","(512) 345-8314","","","","","8134 Mesa Dr. Austin, TX 78759","","","TX","78759","Travis","","","","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Catholic Charities Central Texas
(St. Michaels' Veterans Service)","Catholic Charities Central Texas
(St. Michaels' Veterans Service)","Catholic Charities Central Texas
(St. Michaels' Veterans Service)","Recurso de apoyo comunitario disponible para la comunidad.","A community support resource available to the community.","Ofrece servicios relacionados con apoyo comunitario. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Counseling Services
Provides high quality mental health services for children, adults, couples, and families to help with life’s  challenges. Services offered on a sliding fee structure. Contact to address and brief description of your request.","catholic-charities-central-texas-st-michaels-veterans-service-community-support-travis","otros-recursos","","recursos comunitarios, apoyo","community resources, support","","phone","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","(512) 651-6125","","","","","","","","","","Travis","","","https://bluebonnetmhmr.sharepoint.com/:b:/s/HomelessPrevention-WilliamsonCounty/IQDm6qogQr6oQbWKa4218FZuAT3ISzgqVDsyh96IbTnmdjU?e=h1kAEa","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Austin VA Clinic","Austin VA Clinic","Austin VA Clinic","Recurso de apoyo comunitario disponible para la comunidad.","A community support resource available to the community.","Ofrece servicios relacionados con apoyo comunitario. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","offers primary care and specialty health services, including a chiropractic clinic, vision care (optometry), dentistry, oncology, treatment for traumatic brain injuries (TBI), foot care (podiatry), and more","austin-va-clinic-community-support-travis","otros-recursos","","recursos comunitarios, apoyo","community resources, support","","in_person, phone","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","(512) 823-4000","","","","","7901 Metropolis Dr. Austin, TX 78744","","","TX","78744","Travis","","","","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Catholic Charities Central Texas
St. Gabriel’s Pregnancy and Parenting Program","Catholic Charities Central Texas
St. Gabriel’s Pregnancy and Parenting Program","Catholic Charities Central Texas
St. Gabriel’s Pregnancy and Parenting Program","Recurso de apoyo comunitario disponible para la comunidad.","A community support resource available to the community.","Ofrece servicios relacionados con apoyo comunitario. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Helps families to give their children a safe and healthy start at life through education, mentoring, and
material assistance. Please call to request information or schedule an appointment.","catholic-charities-central-texas-st-gabriel-s-pregnancy-and-parenting-program-community-su","otros-recursos","","recursos comunitarios, apoyo","community resources, support","","phone","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","(512) 651-6100","","","","","","","","","","Travis","","","https://bluebonnetmhmr.sharepoint.com/:b:/s/HomelessPrevention-WilliamsonCounty/IQDm6qogQr6oQbWKa4218FZuAT3ISzgqVDsyh96IbTnmdjU?e=h1kAEa","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Asian Family Support Services of Austin","Asian Family Support Services of Austin","Asian Family Support Services of Austin","Recurso de apoyo legal y de seguridad disponible para la comunidad.","A legal and safety support resource available to the community.","Ofrece servicios relacionados con apoyo legal y de seguridad. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","Safety planning, counseling, connection to basic resources, job/education resources, legal services, medical resources, emergency and long-term housing resources","asian-family-support-services-of-austin-legal-and-safety-support-travis","ayuda-legal","","ayuda legal, seguridad","legal help, safety","","phone, online","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","1 (877) 281-8371","","","","https://www.afssaustin.org/","","","","","","Travis","","","https://www.afssaustin.org/","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Travis County Family Support Services
(Palm Square Office)","Travis County Family Support Services
(Palm Square Office)","Travis County Family Support Services
(Palm Square Office)","Recurso de salud y apoyo personal disponible para la comunidad.","A health and personal support resource available to the community.","Ofrece servicios relacionados con salud y apoyo personal. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","ID and social security card needed.
Mon-Fri 8am-5pm","travis-county-family-support-services-palm-square-office-health-and-personal-support-travi","salud","","salud, atención, apoyo","health, care, support","","in_person, phone","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","(512) 854-4120","","","","","100 N IH 35, Ste 2000 Austin, TX 78701","","","TX","78701","Travis","","","","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
"Central Health Medical Access Program (MAP)","Central Health Medical Access Program (MAP)","Central Health Medical Access Program (MAP)","Recurso de salud y apoyo personal disponible para la comunidad.","A health and personal support resource available to the community.","Ofrece servicios relacionados con salud y apoyo personal. Comuníquese directamente para confirmar elegibilidad, disponibilidad y proceso de acceso.","For uninsured in Travis County. Access to local doctors, dental care, prescription medications, and other health services","central-health-medical-access-program-map-health-and-personal-support-travis","salud","","salud, atención, apoyo","health, care, support","","phone, online","unknown","","","","","Comuníquese directamente con la organización para confirmar elegibilidad, disponibilidad y próximos pasos.","Contact the organization directly to confirm eligibility, availability, and next steps.","","","","","Condado de Travis","Travis County","(512) 978-8130","","","","https://www.centralhealth.net/map/","","","","","","Travis","","","https://www.centralhealth.net/map/","","","","Registro consolidado a partir de “Resources Spreadsheet.xlsx”; requiere revisión administrativa antes de publicar."
