id,slug,organization_name,title_es,title_en,status,completed_fields,total_fields,completion_percent,missing_count,missing_fields
"4b2cd9bb-a1fc-409b-bdbe-39f3059edd9d","ventanilla-de-salud-health-information-and-preventive-services","Ventanilla de Salud – Consulado General de México en Austin","Información de salud y servicios preventivos","Health Information & Preventive Services","published","29","41","71","12","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|application_steps_es|application_steps_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email"
"ed885976-274d-41e6-af23-20e22b07713f","williamson-county-community-resource-navigation","Williamson County Community Resource Center","Orientación para encontrar ayuda","Community resource navigation","published","29","41","71","12","description_es|description_en|additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2"
"a274668c-d7e9-41d3-9a4d-db1971210089","assurance-wireless-mobile-phone-program","Assurance Wireless","Servicio telefónico Lifeline","Lifeline phone service","published","30","41","73","11","additional_categories|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"9409990b-0eb4-4a63-9cba-995ca29708de","departamento-de-salud-publica-del-condado-de-bastrop-bastrop-county-government","Bastrop County Government","Departamento de Salud Pública del Condado de Bastrop","Bastrop County Public Health Department","draft","30","41","73","11","additional_categories|required_documents_es|required_documents_en|application_steps_es|application_steps_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone"
"3ca65a44-4607-4269-a72b-866754293f4d","bluebonnet-trails-substance-use-services","Bluebonnet Trails Community Services","Servicios de Consumo de Sustancias de Bluebonnet Trails","Bluebonnet Trails Substance Use Services","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"99f170c6-0afe-4c80-a69e-3ad348ed4a1e","brighter-days-food-pantry-at-leander-church-of-christ-drive-thru-leander","Brighter Days Food Pantry at Leander Church of Christ (Drive thru)","Despensa de alimentos","Food pantry","draft","30","41","73","11","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2"
"12182a58-d007-42e5-bbd3-a78477b47dfa","carts-williamson-county","Capital Area Rural Transportation System (CARTS)","CARTS – Williamson County","CARTS – Williamson County","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"acbc17f1-ec65-47fc-93f7-00e68e3c0c0a","carts-capital-area-rural-transportation-system-carts","CARTS","CARTS (Capital Area Rural Transportation System)","CARTS (Capital Area Rural Transportation System)","draft","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_en|sms_phone|whatsapp_phone|email|address_line_2|city|postal_code|county"
"52e14780-187c-4da0-aa22-8723a2dc8334","carts-metro-connector-ruta-990-manor-elgin-express-carts-en-coordinacion-con-capital-metro","CARTS, en coordinación con Capital Metro","CARTS Metro Connector / Ruta 990 Manor–Elgin Express","CARTS Metro Connector / Route 990 Manor/Elgin Express","draft","30","41","73","11","additional_categories|required_documents_es|required_documents_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"b11604b0-5d1a-4d0e-9c59-58397e6b02d6","casa-marianella-casa-marianella","Casa Marianella","Immigrant & Asylum Seeker Shelter & Support","Refugio y Apoyo para Inmigrantes y Solicitantes de Asilo","published","30","41","73","11","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"b2d878c8-fb16-4cec-98ef-214683c19eae","central-presbyterian-church-breakfast-and-basic-needs-support","Central Presbyterian Church","Central Mission: desayuno y necesidades básicas","Central Mission: breakfast and basic needs","published","30","41","73","11","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"c980a647-c289-49af-908b-1e2ff4cc59eb","golden-harvest-comidas-para-personas-mayores-meals-on-wheels-central-texas-food-bank-programa-golden-harvest","Central Texas Food Bank (programa Golden Harvest)","Golden Harvest — Comidas para Personas Mayores (Meals on Wheels)","Golden Harvest Senior Meals (Meals on Wheels)","draft","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"1f6272c7-a375-4adf-987e-b9f237db57bb","del-valle-isd-apoyo-estudiantil-y-familiar-del-valle-independent-school-district","Del Valle Independent School District","Del Valle ISD — Apoyo Estudiantil y Familiar","Del Valle ISD — Student and Family Support","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"e3294e34-3fc1-4b49-a169-bfec2cfd7132","double-up-food-bucks-food-assistance-benefits","Double Up Food Bucks Texas","Beneficios de asistencia alimentaria","Food assistance benefits","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"24a2c0f9-7f26-40d2-b836-df8f9fcb99dd","ollie-s-medical-equipment-lending-closet-senior-access-drive-a-senior-drive-a-senior-central-texas-antes-senior-access","Drive a Senior Central Texas (antes ""Senior Access"")","Drive a Senior – Transporte y Apoyo para Adultos Mayores","Drive a Senior – Transportation & Support for Older Adults","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|application_steps_es|application_steps_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"464ffcb3-0fc6-46e9-8613-e581d1f31fa9","emancipet-community-support-williamson","Emancipet","Clínicas veterinarias móviles","Mobile veterinary clinics","draft","30","41","73","11","additional_categories|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"c206a68e-a2d4-4630-8e73-e06acd7f1343","georgetown-housing-authority-programs","Georgetown Housing Authority","Vivienda pública y programas de renta","Public housing and rental assistance programs","published","30","41","73","11","description_es|description_en|additional_categories|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"447a47bb-b963-44da-97a4-8fa287125627","giddings-area-care-center-lee","Giddings Area Care Center","Despensa de alimentos","Food pantry","draft","30","41","73","11","additional_categories|languages|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|address_line_2|city"
"b6ddcd4a-db8d-4c8e-aa55-c3e4d34d9f4b","greater-mt-zion-church-greater-mt-zion-church-2","Greater Mt. Zion Church","Despensa de Alimentos","Food Pantry","published","30","41","73","11","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"283c04bd-73bd-4dad-8644-0d6c05e47886","green-doors-green-doors","Green Doors","Vivienda Asequible y de Apoyo","Affordable & Supportive Housing","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"49e20288-0419-4c47-9c8f-f063aafd4a6b","in-the-streets-hands-up-high-housing-and-financial-assistance-bastrop","In the Streets Hands Up High","Comidas, despensa y refugio","Meals, pantry, and shelter","draft","30","41","73","11","additional_categories|languages|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2|city"
"790291c2-4f53-4db9-8fcc-92571deda352","liberty-hill-isd-family-student-support","Liberty Hill Independent School District","Liberty Hill ISD – Apoyo para Familias y Estudiantes","Liberty Hill ISD – Family & Student Support","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"8f45635a-6179-4946-9761-8d2104e43bc6","meals-on-wheels-central-texas-mowct-meals-on-wheels-central-texas","Meals on Wheels Central Texas","Meals on Wheels Central Texas (MOWCT)","Meals on Wheels Central Texas (MOWCT)","draft","30","41","73","11","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2|postal_code|county"
"fce78f82-15f4-431b-8524-c739e9d59503","navarro-high-school-family-resource-center-family-resource-center-support","Navarro High School Family Resource Center","Centro de Recursos Familiares","Family Resource Center","published","30","41","73","11","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"baf26283-8c39-4a4b-99dc-41126636b87d","opportunities-williamson-burnet-counties","Opportunities for Williamson & Burnet Counties","Opportunities for Williamson & Burnet Counties (OWBC)","Opportunities for Williamson & Burnet Counties (OWBC)","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"1efb3092-f31f-46b3-81e7-c84f76b47b95","atencion-medica-familiar-de-bajo-costo-people-s-community-clinic","People's Community Clinic","Atención médica familiar de bajo costo","Affordable Family Health Care","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"ada9dadc-4ec8-4907-a707-d4007f35690f","sacred-heart-catholic-church-elgin-sociedad-de-san-vicente-de-paul-sacred-heart-catholic-church","Sacred Heart Catholic Church – St. Vincent de Paul","Despensa de Alimentos y Ayuda para Necesidades Básicas en Elgin","Food Pantry & Basic Needs Assistance in Elgin","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|application_steps_es|application_steps_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"cb535f66-7a0d-4881-a5af-87e976717ae0","st-vincent-de-paul-food-pantry-st-vincent-de-paul-food-pantry","Society of St. Vincent de Paul Diocesan Council of Austin","Despensa de Alimentos St. Vincent de Paul","St. Vincent de Paul Food Pantry","published","30","41","73","11","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"145067fd-844f-4744-bb56-9d13c420ca50","starry-carver-center-for-families","STARRY + Georgetown Health Foundation","STARRY – Carver Center for Families","STARRY – Carver Center for Families","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"30fa47b2-4985-432a-b020-53f19e042059","sunrise-homeless-navigation-center-homeless-navigation-and-basic-needs-support","Sunrise Homeless Navigation Center","Orientación para personas sin hogar y apoyo para necesidades básicas","Homeless navigation and basic-needs support","published","30","41","73","11","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"36baf425-4bb9-47ad-bc13-101fdfd4fb78","georgetown-project-nest-empowerment-center","The Georgetown Project","The Georgetown Project – NEST Empowerment Center","The Georgetown Project – NEST Empowerment Center","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"b89d680e-ac75-4797-990f-2d14181bb222","the-randolph-area-christian-assistance-program-housing-and-financial-assistance-schertz","The Randolph Area Christian Assistance Program","Alimentos y asistencia con servicios públicos","Food and utility assistance","draft","30","41","73","11","additional_categories|languages|eligibility_es|eligibility_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2"
"9c1858a2-e36d-4bd8-b287-ad85594efea5","the-source-women-s-health-center-women-s-health-services","The Source Women's Health Center","Servicios de salud para mujeres","Women’s health services","published","30","41","73","11","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"4d1f40fa-609d-4b0a-adc5-f718f1c0671c","travis-county-family-support-services-palm-square-office-housing-and-financial-assistance","Travis County Family Support Services (Palm Square Office)","Asistencia económica de emergencia","Emergency financial assistance","draft","30","41","73","11","additional_categories|eligibility_es|eligibility_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|website_url|address_line_2|city"
"560915b3-0a0d-4b8b-aae8-7822575c9f38","engage-travis-county-travis-county-health-and-human-services","Travis County Health and Human Services","engAGE Travis County","engAGE Travis County","draft","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"e0d9758c-a1a5-40d4-8cef-a4fe70121dec","trinity-center-trinity-center","Trinity Center","Trinity Center","Trinity Center","published","30","41","73","11","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"fd841f57-2c4a-4141-acc0-71b0c09c2f60","university-baptist-church-university-baptist-church","University Baptist Church (UBC)","Free Community Meal","Comida Comunitaria Gratuita","published","30","41","73","11","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"4fa4cebd-453a-42f5-866f-020952f2260a","university-presbyterian-church-food-pantry-and-utility-assistance","University Presbyterian Church","Despensa y asistencia para servicios públicos","Food pantry and utility assistance","published","30","41","73","11","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"cb14b8fd-d05f-4d23-bfdb-30ebbe0abaa6","uplift-university-presbyterian-church-uplift-university-presbyterian-church","UPLift @ University Presbyterian Church","UPLift @ University Presbyterian Church","UPLift @ University Presbyterian Church","published","30","41","73","11","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2"
"d9e90b78-3228-4cbd-a42b-cdfe7b217850","volunteer-legal-services-of-central-texas-vlsoct-volunteer-legal-services-of-central-texas","Volunteer Legal Services of Central Texas","Servicios Legales Voluntarios del Centro de Texas (VLSoCT)","Volunteer Legal Services of Central Texas (VLSoCT)","draft","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"b9773d13-7e7e-4f12-88fd-d3835500811d","central-texas-treatment-center","Williamson County Community Supervision & Corrections Department","Central Texas Treatment Center","Central Texas Treatment Center","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"96e32345-c31a-4260-a816-efb412582e88","williamson-county-juvenile-services-mental-health-family-support","Williamson County Juvenile Services","Williamson County Juvenile Services – Salud Mental y Apoyo Familiar","Williamson County Juvenile Services – Mental Health / Family Support","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"e6f92c60-4b28-411d-9ec3-2a7d6beb32fd","yellow-house-foundation","Yellow House Foundation","Yellow House Foundation","Yellow House Foundation","published","30","41","73","11","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"6b6206fb-08ba-4230-9456-88d4359a1da6","american-gateways-american-gateways","American Gateways","Servicios legales de inmigración","Immigration legal services","draft","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"dc30539b-1f5e-4176-ae79-2d9aa4d53b74","autoayuda-legal-juez-de-paz-precinto-1-condado-de-bastrop-bastrop-county-government","Bastrop County Government","Autoayuda Legal — Juez de Paz, Precinto 1, Condado de Bastrop","Bastrop County Justice of the Peace Pct. 1 Self-Help","draft","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"64eaf9fd-99fb-4dfe-8ebc-639d80ebbfd4","equipo-de-recuperacion-a-largo-plazo-del-condado-de-bastrop-bastrop-county-long-term-recovery-team-bcltrt","Bastrop County Long Term Recovery Team (BCLTRT)","Equipo de Recuperación a Largo Plazo del Condado de Bastrop","Bastrop County Long Term Recovery Team","draft","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2"
"47f853a3-e0b3-4e4f-babf-72ca6fa7cff3","catholic-charities-immigration-legal-services-georgetown","Catholic Charities of Central Texas","Catholic Charities – Servicios Legales de Inmigración en Georgetown","Catholic Charities – Immigration Legal Services in Georgetown","published","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email"
"04566642-11ce-41c5-b1c2-b3cec69dbbdd","central-texas-food-bank-programas-para-adultos-mayores-csfp-y-hope-central-texas-food-bank","Central Texas Food Bank","Central Texas Food Bank — Programas para Adultos Mayores (CSFP y HOPE)","Central Texas Food Bank — Senior Programs (CSFP and HOPE)","draft","31","41","76","10","additional_categories|accessibility_notes_es|accessibility_notes_en|service_area_es|service_area_en|sms_phone|whatsapp_phone|email|address_line_2|county"
"1d5c0fd4-3e2a-4d75-a2a2-d2fcd2fffb61","despensa-movil-de-elgin-central-texas-food-bank-central-texas-food-bank","Central Texas Food Bank","Despensa Móvil de Elgin (Central Texas Food Bank)","Elgin Mobile Pantry (Central Texas Food Bank)","draft","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"4557e75b-5cef-4723-99d9-6b262d4c5e3c","actividades-para-adultos-mayores-de-elgin-ciudad-de-elgin-parques-y-recreacion","Ciudad de Elgin, Parques y Recreación","Actividades para Adultos Mayores de Elgin","Elgin Senior Activities","draft","31","41","76","10","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2|postal_code"
"d4ed0a29-53f4-4a2d-b599-a0658288b06e","community-medical-services-cedar-park","Community Medical Services","Community Medical Services – Cedar Park","Community Medical Services – Cedar Park","published","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email"
"7f85aa91-8857-4480-a180-82c837537281","williamson-county-community-resource-center-liberty-hill","Community Resource Centers of Texas","Williamson County Community Resource Center – Liberty Hill","Williamson County Community Resource Center – Liberty Hill","published","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email"
"781f32b5-d6f0-49d3-b98f-1fad59122c64","despensa-movil-de-creedmoor-elementary-ctfb-del-valle-isd-central-texas-food-bank-del-valle-isd","Creedmoor Elementary – Feeding Futures School Pantry","Despensa Móvil de Creedmoor Elementary","Creedmoor Elementary Mobile Food Pantry","published","31","41","76","10","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2|verification_notes"
"148cb73a-4dc6-4b43-8515-1a59f006e203","downtown-austin-community-court-dacc-downtown-austin-community-court-dacc","Downtown Austin Community Court (DACC)","Tribunal Comunitario y Servicios para Personas sin Vivienda","Community Court & Homeless Services","published","31","41","76","10","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email"
"3f15d5f6-b7df-4118-8fb2-720364dd59ad","faith-in-action-georgetown-rides","Faith in Action Georgetown","Transporte para adultos mayores","Transportation for older adults","published","31","41","76","10","description_es|description_en|additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email"
"faf2ea96-cef5-4920-9cfa-e9a9917d6588","despensa-comunidad-de-esperanza-friendship-bible-baptist-church-cedar-creek-friendship-bible-baptist-church-community-of-hope-inc","Friendship Bible Baptist Church / Community of Hope Inc.","Despensa Comunidad de Esperanza (Friendship Bible Baptist Church) — Cedar Creek","Community of Hope Food Pantry (Friendship Bible Baptist Church) — Cedar Creek","draft","31","41","76","10","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|website_url|address_line_2"
"a2dbb0c5-89a4-4127-a6c4-3e68a03231ea","gonzales-christian-assistance-ministry-gonzales","Gonzales Christian Assistance Ministry","Alimentos y asistencia para necesidades básicas","Food and basic-needs assistance","draft","31","41","76","10","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|website_url|address_line_2"
"4df6bb1f-cda1-401f-9cf2-69e8e836463c","brighter-days-food-pantry","Leander Church of Christ","Brighter Days Food Pantry","Brighter Days Food Pantry","published","31","41","76","10","description_es|description_en|additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2"
"b3e2deec-ec82-4a93-8c2b-fa160cc216ff","lone-star-circle-of-care-round-rock-behavioral-health","Lone Star Circle of Care","Lone Star Circle of Care – Salud Conductual de Round Rock","Lone Star Circle of Care – Round Rock Behavioral Health","published","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email"
"efc5c4c7-6673-4c20-923a-6105141637a0","lone-star-circle-of-care-georgetown-behavioral-health","Lone Star Circle of Care","Lone Star Circle of Care – Salud Conductual de Georgetown","Lone Star Circle of Care – Georgetown Behavioral Health","published","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email"
"61f9b09f-3d53-42b5-9852-24eaa0007d4b","oakvine-recovery-center","Oakvine Recovery Center","Oakvine Recovery Center","Oakvine Recovery Center","published","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email"
"104861dd-ebbc-4c0a-9aa9-68ec2b0cb772","open-door-soup-kitchen-in-the-streets-hands-up-high-its-huh-bastrop","Open Door Soup Kitchen: In The Streets - Hands Up High (ITS HUH)","Comedor comunitario Open Door","Open Door soup kitchen","draft","31","41","76","10","additional_categories|languages|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2|city"
"6fb636e3-f6b5-4faa-99f8-a284f3054576","opportunities-for-williamson-burnet-counties-owbc-meals-on-wheels-opportunities-for-williamson-burnet-counties","Opportunities for Williamson & Burnet Counties","Opportunities for Williamson & Burnet Counties (OWBC) — Meals on Wheels","Opportunities for Williamson & Burnet Counties (OWBC) — Meals on Wheels","draft","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2|county"
"380d78f2-3fd7-4cb0-ac5f-24952ac11a37","opportunities-for-williamson-and-burnet-counties-community-case-management-support","Opportunities for Williamson & Burnet Counties (OWBC)","Servicios Comunitarios, Head Start y Meals on Wheels","Community Services, Head Start & Meals on Wheels","published","31","41","76","10","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2"
"4075ac63-2b76-4020-8dfe-ea07a761d25d","pflugerville-parks-recreation-programas-para-adultos-mayores-city-of-pflugerville","Pflugerville Parks & Recreation —  City of Pflugerville","Programas para Adultos Mayores","Senior Programs","published","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"3d145c3f-d4df-4aa3-becc-ae02acd55ac2","round-rock-area-serving-center-round-rock","Round Rock Area Serving Center","Despensa de alimentos","Food pantry","archived","31","41","76","10","additional_categories|languages|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"b2d9fdb2-61f0-4eac-b3c6-9b0631cbb96d","starry-williamson-county","STARRY","STARRY – Williamson County","STARRY – Williamson County","published","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email"
"9e338c5b-fb92-4ca0-b566-0c633904c467","hope-counseling-program-williamson-county","Texas Baptist Children's Home","Consejería Hope","Hope Counseling Program","published","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2"
"701f1343-57dc-4616-9bf6-c6582bd42593","texas-legal-services-center-williamson-county","Texas Legal Services Center","Texas Legal Services Center – Williamson County","Texas Legal Services Center – Williamson County","published","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email"
"7ad531f3-582b-45d5-b9c7-c4edf164e26b","safe-alliance-safe-alliance","The SAFE Alliance (SAFE)","Apoyo Familiar y Violencia","Domestic Violence & Sexual Assault","published","31","41","76","10","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email"
"ad05bbf6-8ec8-41b1-9c3f-df476c3acc9d","asistencia-con-servicios-publicos-del-condado-de-travis-ceap-travis-county-health-and-human-services","Travis County Health and Human Services","Asistencia con Servicios Públicos del Condado de Travis (CEAP)","Travis County Utility Assistance (CEAP)","draft","31","41","76","10","additional_categories|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2|city|postal_code"
"ccd3b173-fc5f-4318-acdb-f3c36eb7a010","williamson-county-outpatient-services","Williamson County Community Supervision & Corrections Department","Servicios Ambulatorios de Williamson County","Williamson County Outpatient Services","published","31","41","76","10","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email"
"d8dbc7e1-d086-4b8c-aa34-a5ffc957b8da","williamson-county-clerk-records","Williamson County Government","Secretario del Condado de Williamson","Williamson County Clerk","published","31","41","76","10","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|website_url|address_line_2"
"f76f85ba-51fe-426f-b57a-dffe1defe6bb","advocacy-outreach-elgin-advocacy-outreach","Advocacy Outreach","Advocacy Outreach (Elgin)","Advocacy Outreach (Elgin)","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"7136ccfe-2ede-4de6-ad9a-fffbcb49040d","h-e-l-p-programa-de-prestamo-de-equipo-medico-age-of-central-texas-age-of-central-texas","AGE of Central Texas","AGE of Central Texas – Apoyo para Adultos Mayores y Cuidadores","AGE of Central Texas – Support for Older Adults & Caregivers","published","32","41","78","9","additional_categories|required_documents_es|required_documents_en|application_steps_es|application_steps_en|sms_phone|whatsapp_phone|email|address_line_2"
